Time,aX,aY,aZ,gX,gY,gZ,Prs,mX,mY,mZ,state
61.218,-0.004395,-0.011719,0.968262,3.043237045,3.17013603,-71.44678555,98305.9998,0.146519,-0.091044,0.598214,6
61.228,-0.000488,-0.012207,0.956055,3.226164045,2.92623303,-71.26385555,98302.002,0.16394,-0.089715,0.583594,6
61.238,-0.004883,-0.010254,0.955566,3.531042045,2.62135503,-71.08093355,98305.9998,0.14715,-0.085492,0.592336,6
61.248,-0.007324,-0.008301,0.960938,32.18957905,-0.54937697,0.321507455,98302.002,0.169638,-0.092962,0.58823,6
61.258,-0.011719,-0.004883,0.964844,4.079822045,2.13355003,-70.83702955,98309.9976,0.151392,-0.07959,0.592124,6
61.268,-0.012207,-0.00293,0.966309,4.323725045,1.88964803,-70.83702955,98321.9971,0.150947,-0.074876,0.59559,6
61.278,-0.018066,0.003418,0.965332,4.567627045,1.52379403,-70.65410755,98309.9976,0.169338,-0.0812,0.580765,6
61.288,-0.018555,0.002441,0.967285,4.750554045,1.15794003,-70.53215155,98309.9976,0.156216,-0.075636,0.594378,6
61.298,-0.015137,0.00293,0.970703,5.055432045,0.79208703,-70.34922855,98309.9976,0.152972,-0.069999,0.592996,6
61.308,-0.017578,0.003906,0.975586,5.299335045,0.54818403,-70.28824755,98297.998,0.15811,-0.075455,0.599339,6
61.318,-0.021973,0.005371,0.986328,5.665188045,0.12135503,-70.10532455,98309.9976,0.158412,-0.071933,0.595787,6
61.328,-0.020996,0.001465,1.00293,5.848115045,-0.24449897,-69.98336855,98339.0015,0.172603,-0.06752,0.580636,6
61.338,-0.026367,-0.001465,1.029297,6.213969045,-0.61035197,-69.80044655,98297.998,0.163526,-0.06877,0.592188,6
61.348,-0.03125,-0.003418,1.052246,6.640798045,-1.03718197,-69.61751655,98326.001,0.177689,-0.072204,0.578294,6
61.358,-0.035156,-0.003418,1.064941,7.006652045,-1.40303497,-69.31263855,98305.9998,0.175764,-0.062909,0.573069,6
61.368,-0.034668,-0.001953,1.064941,7.433481045,-1.82986397,-69.19069055,98329.9988,0.179017,-0.068742,0.585787,6
61.378,-0.033203,0.001465,2.249512,0.970066045,-0.54937697,0.321507455,98326.001,0.184893,-0.07028,0.584581,6
61.388,-0.032715,0.000488,1.021484,8.165189045,-2.68352297,-68.58093355,98321.9971,0.163757,-0.057309,0.592554,6
61.398,-0.029785,-0.001953,0.993164,8.713969045,-3.04937697,-68.45898555,98326.001,0.179785,-0.062088,0.577082,6
61.408,-0.033691,0.000977,0.972168,9.079822045,-3.47620597,-68.27605555,98326.001,0.184541,-0.062091,0.585723,6
61.418,-0.03125,0.002441,0.95459,9.567628045,-3.90303497,-68.21508155,98334.9976,0.166969,-0.051248,0.588877,6
61.428,-0.029297,0.006348,0.936523,10.05543205,-4.26888897,-68.21508155,98305.9998,0.176094,-0.054736,0.577734,6
61.438,-0.027832,0.010742,0.926758,10.42128605,-4.57376697,-68.15410755,98317.9993,0.168325,-0.056775,0.59411,6
61.448,-0.021973,0.012207,0.931641,10.78714005,-5.00059597,-68.21508155,98326.001,0.18234,-0.052382,0.586165,6
61.458,-0.016113,0.016113,0.952148,11.15299305,-5.24449897,-68.33702955,98321.9971,0.180036,-0.050305,0.579729,6
61.468,-0.018555,0.024414,0.980957,11.45787105,-5.42742497,-68.39800355,98326.001,0.16819,-0.048158,0.59575,6
61.478,-0.021973,0.024902,1.004395,11.76275005,-5.73230397,-68.51995955,98317.9993,0.167416,-0.045194,0.594951,6
61.488,-0.022949,0.034668,1.022461,12.00665205,-5.91522997,-68.64190755,98314.0015,0.17984,-0.045173,0.58203,6
61.498,-0.024902,0.043945,1.032715,12.18957905,-6.22010897,-68.82483755,98309.9976,0.17018,-0.047834,0.592396,6
61.508,-0.022461,0.049805,1.038086,12.25055405,-6.46401097,-69.06873455,98346.9971,0.186725,-0.048672,0.585145,6
61.518,-0.000488,-0.000488,-0.000488,0.970066045,-0.54937697,0.321507455,98334.9976,0.168805,-0.041644,0.595422,6
61.541,-0.018066,0.076172,1.019531,12.12860305,-7.07376697,-69.92239455,98317.9993,0.179625,-0.038636,0.591114,6
61.551,-0.018066,0.079102,1.001953,12.00665205,-7.19571797,-70.16629855,98346.9971,0.186518,-0.04282,0.581287,6
61.561,-0.016113,0.085938,0.992188,11.88470105,-7.31766897,-70.53215155,98317.9993,0.165309,-0.031693,0.594056,6
61.571,-0.015625,0.09375,0.978027,11.70177405,-7.50059597,-70.71508155,98346.9971,0.169046,-0.031598,0.599786,6
61.581,-0.013184,0.085938,0.958984,11.45787105,-7.62254797,-70.95898555,98321.9971,0.171177,-0.033386,0.599442,6
61.591,-0.005859,0.100098,0.946777,11.27494405,-7.68352297,-71.08093355,98334.9976,0.181904,-0.027586,0.578388,6
61.601,-0.00293,0.10498,0.953613,10.97006705,-7.74449897,-71.26385555,98334.9976,0.168432,-0.029955,0.598058,6
61.611,0.001953,0.095703,0.962402,10.66518905,-7.68352297,-71.56873455,98330.9998,0.185002,-0.032069,0.584825,6
61.621,0.008789,0.095703,0.963379,10.42128605,-7.62254797,-71.81263855,98342.9993,0.164413,-0.023297,0.593773,6
61.631,0.012207,0.09375,0.965332,10.17738305,-7.43962097,-71.93459455,98339.0015,0.164672,-0.022117,0.59557,6
61.641,0.019043,0.095215,0.989258,10.05543205,-7.31766897,-72.11751655,98321.9971,0.187055,-0.028856,0.586722,6
61.651,0.021484,0.103027,1.030762,9.750554045,-7.01279097,-72.17849055,98334.9976,0.166849,-0.021607,0.593759,6
61.661,0.03418,0.10791,1.069824,9.506652045,-6.76888897,-72.30044655,98321.9971,0.18366,-0.020333,0.587693,6
61.671,0.04248,0.111816,1.086426,9.140798045,-6.34205997,-72.48336855,98334.9976,0.170613,-0.018335,0.599443,6
61.681,0.077148,0.132812,1.09082,8.896896045,-5.79327897,-72.66629855,98334.9976,0.165731,-0.014851,0.600365,6
61.691,0.061035,0.135742,1.086426,8.348115045,-5.42742497,-72.97117755,98359.0027,0.180815,-0.013297,0.582936,6
61.701,0.047852,0.128906,1.072266,8.043237045,-5.00059597,-73.09312555,98334.9976,0.170358,-0.014212,0.598595,6
61.711,0.042969,0.119141,1.04248,7.555432045,-4.57376697,-73.27605555,98339.0015,0.166075,-0.008527,0.596643,6
61.721,0.041504,0.11084,1.004883,7.189579045,-4.08596197,-73.33702955,98334.9976,0.16308,-0.005262,0.597164,6
61.731,0.039062,0.103516,0.964355,6.762750045,-3.65913297,-73.45898555,98346.9971,0.169112,-0.008402,0.601498,6
61.741,0.050293,0.108398,0.924805,6.213969045,-2.92742497,-73.64190755,98351.001,0.182089,-0.009723,0.587225,6
61.751,0.04834,0.111328,0.904297,5.848115045,-2.43962097,-73.82483755,98346.9971,0.16348,-0.000124,0.593621,6
61.761,0.038574,0.123047,0.891602,5.360310045,-2.07376697,-73.94678555,98359.0027,0.184182,-0.005461,0.587279,6
61.771,0.038086,0.116211,0.891113,4.933481045,-1.64693797,-74.00776055,98346.9971,0.168246,0.002838,0.596609,6
61.781,0.035645,0.118652,0.905762,4.506652045,-1.22010797,-74.00776055,98334.9976,0.163858,0.007917,0.597239,6
61.791,0.032227,0.126465,0.930176,4.018847045,-0.85425497,-74.00776055,98346.9971,0.182249,0.004844,0.584524,6
61.801,0.047852,0.129883,0.956543,3.409091045,-0.48840097,-74.00776055,98354.9988,0.168619,0.008321,0.599844,6
61.811,0.044922,0.139648,0.977539,2.860310045,-0.00059597,-74.00776055,98334.9976,0.164922,0.013539,0.597529,6
61.821,0.040527,0.141602,0.994141,2.189579045,0.42623303,-74.06873455,98346.9971,0.165937,0.015744,0.599466,6
61.831,0.042969,0.140625,1.013184,1.579823045,0.79208703,-74.12971555,98346.9971,0.166863,0.013886,0.598487,6
61.841,0.043945,0.150391,1.029297,0.848115045,1.21891603,-74.19069055,98351.001,0.179712,0.018863,0.583193,6
61.851,0.043457,0.14209,1.027344,0.177383045,1.70672103,-74.25166455,98346.9971,0.16646,0.024618,0.596251,6
61.861,0.031738,0.134277,1.009766,-0.432372955,2.07257503,-74.37361255,98359.0027,0.168172,0.021065,0.60076,6
61.871,0.029785,0.138672,0.986816,-1.103103955,2.37745303,-74.49556855,98342.9993,0.165953,0.02703,0.600136,6
61.881,0.030762,0.118164,0.96582,-1.712859955,2.68233103,-74.49556855,98359.0027,0.165291,0.032589,0.595592,6
61.891,0.022949,0.115234,0.950684,-2.200664955,2.92623303,-74.55654255,98334.9976,0.184776,0.02494,0.588726,6
61.901,0.030273,0.10498,0.944336,-2.566518955,3.10916003,-74.49556855,98363.0005,0.168108,0.035943,0.595531,6
61.911,0.035645,0.094727,0.938477,-2.871396955,3.35306303,-74.49556855,98363.0005,0.165253,0.039082,0.597347,6
61.921,0.027344,0.099609,0.944824,-3.054323955,3.65794003,-74.43459455,98339.0015,0.167745,0.04085,0.601216,6
61.931,0.032227,0.088379,0.966797,-3.298225955,3.90184303,-74.55654255,98354.9988,0.165514,0.045692,0.600279,6
61.951,0.031738,0.095703,1.039062,-3.725055955,4.51159903,-74.67849055,98359.0027,0.168285,0.047787,0.597191,6
61.961,0.035645,0.07959,1.058105,-3.968957955,4.75550203,-71.75166455,98363.0005,0.184542,0.045065,0.584135,6
61.971,0.037598,0.097168,1.058105,-4.090908955,5.12135503,-74.86142055,98354.9988,0.166364,0.05833,0.592219,6
61.981,0.047363,0.083984,1.045898,-4.395786955,5.48720903,-74.92239455,98366.9983,0.185543,0.051999,0.584184,6
61.991,0.041992,0.080566,1.024414,-4.456762955,5.91403803,-74.98336855,98359.0027,0.16978,0.057734,0.593566,6
62.001,0.042969,0.249512,-0.000488,0.970066045,-0.54937697,0.321507455,98351.001,0.181576,0.062628,0.576283,6
62.011,0.04248,0.061035,0.972656,-4.700665955,6.70672103,-75.22727255,98359.0027,0.167161,0.068235,0.598933,6
62.021,0.038086,0.068848,0.962891,-4.700665955,7.13355103,-75.41020255,98342.9993,0.16717,0.066801,0.598988,6
62.031,0.038086,0.05957,0.961426,-4.700665955,7.56037903,-75.53215155,98359.0027,0.166143,0.073554,0.592781,6
62.041,0.018555,0.053223,0.956055,-4.639689955,7.86525803,-75.59312555,98384.0027,0.180008,0.075135,0.581616,6
62.051,-0.001465,0.054199,0.943848,-4.578713955,7.98720903,-75.83702955,98359.0027,0.166103,0.077979,0.592,6
62.061,-0.001465,0.042969,0.927734,-4.456762955,8.04818503,-75.95898555,98359.0027,0.165597,0.082125,0.593552,6
62.071,-0.007324,0.043945,0.916016,-4.334811955,8.10916003,-76.08093355,98371.0022,0.160069,0.090431,0.592577,6
62.081,-0.013672,0.046387,0.917969,-4.151884955,8.10916003,-76.14190755,98346.9971,0.16461,0.087913,0.59461,6
62.091,-0.017578,0.036133,0.932617,-3.907981955,8.10916003,-76.20288155,98359.0027,0.180412,0.087202,0.580077,6
62.101,-0.025879,0.043945,0.949707,-3.786030955,8.04818503,-76.38581155,98366.9983,0.16113,0.098275,0.587887,6
62.111,-0.025879,0.038574,0.973145,-3.603103955,8.04818503,-76.50776055,98375,0.164012,0.096172,0.594763,6
62.121,-0.029297,0.030762,0.999023,-3.359201955,7.92623403,-76.56873455,98354.9988,0.163338,0.09807,0.59359,6
62.131,-0.029297,0.033203,1.020508,-3.054323955,7.86525803,-76.69069055,98371.0022,0.159488,0.106345,0.590239,6
62.141,-0.028809,0.023438,1.028809,-2.688469955,7.86525803,-76.87361255,98379.9988,0.178719,0.098827,0.582076,6
62.151,-0.038574,0.025391,1.020996,-2.383591955,7.80428203,-77.05654255,98359.0027,0.163491,0.108218,0.592408,6
62.161,-0.038574,0.020996,1.009277,-2.078713955,7.68233103,-77.30044655,98359.0027,0.157156,0.11424,0.587959,6
62.171,-0.046387,0.012207,1,-1.651884955,7.56037903,-77.48336855,98384.0027,0.159642,0.112583,0.592613,6
62.181,-0.056152,0.016113,0.993164,-1.164079955,7.37745303,-77.66629855,98359.0027,0.160534,0.115025,0.590852,6
62.201,-0.041992,0.012207,0.979004,-0.188469955,7.01159903,-77.91020255,98366.9983,0.156894,0.121487,0.58842,6
62.211,-0.049805,0.010254,0.977539,0.299335045,7.01159903,-77.97117755,98366.9983,0.158302,0.121935,0.592265,6
62.221,-0.054199,0.011719,0.979004,0.787140045,6.82867203,-77.91020255,98384.0027,0.15144,0.128485,0.588488,6
62.231,-0.047852,0.016113,0.97998,1.213969045,6.82867203,-77.91020255,98359.0027,0.151178,0.129878,0.5904,6
62.241,-0.061035,0.019043,0.980469,1.640798045,6.64574603,-77.91020255,98371.0022,0.170536,0.126883,0.577701,6
62.251,-0.072754,0.02002,0.994629,2.006652045,6.52379403,-77.91020255,98371.0022,0.150681,0.134307,0.585854,6
62.261,-0.07666,0.030273,1.020508,2.372505045,6.21891603,-77.78824755,98379.9988,0.147234,0.141461,0.58694,6
62.271,-0.076172,0.01123,1.040039,2.738359045,5.97501403,-77.66629855,98371.0022,0.149893,0.136309,0.592566,6
62.281,-0.078613,0.018555,1.038086,3.226164045,5.73111103,-77.54435055,98359.0027,0.146826,0.140169,0.586312,6
62.291,-0.064453,0.035645,1.01416,3.531042045,5.60916003,-77.42239455,98378.9978,0.161157,0.143039,0.575838,6
62.301,-0.042969,0.054688,0.974121,3.835920045,5.67013603,-77.30044655,98371.0022,0.148326,0.142232,0.589673,6
62.311,-0.043457,0.057617,0.95166,3.835920045,5.79208703,-77.17849055,98366.9983,0.16133,0.143537,0.577445,6
62.321,-0.032227,0.0625,0.923828,3.957871045,5.97501403,-76.99556855,98379.9988,0.140569,0.154179,0.584366,6
62.331,-0.04541,0.057129,0.905273,3.957871045,6.15794103,-76.87361255,98371.0022,0.14326,0.149035,0.592148,6
62.341,-0.037109,0.048828,0.90625,4.079822045,6.27989203,-76.75166455,98375,0.157012,0.145617,0.577508,6
62.351,-0.036621,0.043945,0.923828,4.262749045,6.52379403,-76.69069055,98384.0027,0.136946,0.154412,0.583322,6
62.361,-0.039062,0.057129,0.943848,4.384701045,6.70672103,-76.56873455,98371.0022,0.137767,0.15427,0.588141,6
62.371,-0.041016,0.063477,0.959961,4.384701045,6.95062303,-76.38581155,98371.0022,0.136105,0.15547,0.587503,6
62.381,-0.044434,0.070801,0.96875,4.323725045,7.19452603,-76.26386355,98388.0005,0.131693,0.162511,0.581057,6
62.391,-0.044922,0.073242,0.972656,4.262749045,7.43842803,-76.20288155,98366.9983,0.148373,0.159984,0.573923,6
62.401,-0.044922,0.068848,0.972168,4.201774045,7.68233103,-76.01995955,98375,0.135354,0.161439,0.589614,6
62.411,-0.042969,0.072754,0.956055,4.079822045,7.98720903,-75.89800355,98384.0027,0.128491,0.168919,0.584793,6
62.421,-0.027344,0.076172,0.93457,3.957871045,8.29208703,-75.77605555,98384.0027,0.128191,0.168802,0.583494,6
62.431,-0.039062,0.063477,0.917969,3.835920045,8.71891603,-75.71508155,98375,0.12987,0.169928,0.588394,6
62.441,-0.053223,0.073242,0.915039,3.713969045,8.96281903,-75.59312555,98379.9988,0.140531,0.167952,0.570013,6
62.451,-0.054199,0.072266,0.930664,3.592018045,9.14574603,-75.53215155,98371.0022,0.124348,0.175914,0.584697,6
62.461,-0.067871,0.06543,0.953613,3.531042045,9.26769703,-75.47117755,98384.0027,0.123486,0.175278,0.586221,6
62.471,-0.078613,0.055176,0.976562,3.470066045,9.38964803,-75.41020255,98384.0027,0.121357,0.176118,0.583849,6
62.481,-0.080078,0.053223,1.001465,3.531042045,9.38964803,-75.34922855,98396.0022,0.119194,0.182125,0.579529,6
62.491,-0.088379,0.04541,1.021973,3.592018045,9.51159903,-75.28824755,98400,0.135371,0.175002,0.570763,6
62.501,-0.10791,0.042969,1.040527,3.713969045,9.45062403,-75.16629855,98400,0.118887,0.181031,0.582415,6
62.511,-0.108398,0.045898,1.049316,3.774944045,9.32867303,-75.16629855,98391.9983,0.114349,0.187055,0.583478,6
62.521,-0.103516,0.057617,1.056152,3.774944045,9.20672103,-75.16629855,98396.0022,0.115685,0.184566,0.585152,6
62.531,-0.103027,0.063477,1.058105,3.774944045,9.20672103,-75.16629855,98384.0027,0.112832,0.185087,0.586833,6
62.541,-0.097656,0.067871,1.047363,3.713969045,9.14574603,-75.22727255,98388.0005,0.128104,0.186528,0.573903,6
62.551,-0.092285,0.065918,1.026855,3.592018045,9.14574603,-75.16629855,98396.0022,0.111711,0.189358,0.582029,6
62.561,-0.100098,0.066895,1.005371,3.470066045,9.14574603,-75.22727255,98384.0027,0.109301,0.191921,0.585144,6
62.571,-0.102051,0.069336,0.990234,3.348115045,9.14574603,-75.22727255,98396.0022,0.104362,0.196148,0.584591,6
62.581,-0.102539,0.078613,0.969727,3.165188045,9.08477003,-75.10532455,98391.9983,0.105659,0.194408,0.585836,6
62.591,-0.105957,0.078125,0.943848,2.799335045,9.08477003,-75.10532455,98411.9995,0.121439,0.190222,0.574675,6
62.601,-0.11084,0.077148,0.928711,2.616408045,8.96281903,-74.98336855,98396.0022,0.103656,0.20034,0.580594,6
62.611,-0.109863,0.083496,0.927734,2.311530045,8.90184303,-74.92239455,98396.0022,0.099126,0.201334,0.58607,6
62.621,-0.122559,0.078125,0.933105,2.006652045,8.71891603,-74.98336855,98396.0022,0.099881,0.201599,0.583927,6
62.631,-0.134277,0.074219,0.935547,1.762749045,8.47501403,-74.80044655,98408.0017,0.096751,0.20649,0.584084,6
62.641,-0.130371,0.078613,0.939941,1.518847045,8.17013603,-74.80044655,98428.9978,0.108694,0.205136,0.565481,6
62.651,-0.12793,0.087402,0.954102,1.152993045,7.92623403,-74.80044655,98396.0022,0.095876,0.204775,0.581536,6
62.661,-0.138672,0.094727,0.97998,0.726164045,7.62135503,-74.86142055,98384.0027,0.09209,0.20846,0.583833,6
62.671,-0.140625,0.095215,1.009277,0.299335045,7.31647703,-74.73947255,98400,0.08758,0.212088,0.579587,6
62.681,-0.149414,0.098145,1.026855,-0.127494955,6.95062303,-74.67849055,98396.0022,0.087693,0.210348,0.581922,6
62.691,-0.158691,0.089355,1.026367,-0.554323955,6.46281903,-74.55654255,98384.0027,0.10191,0.211327,0.565831,6
62.701,-0.156738,0.086426,1.020508,-0.981152955,5.97501403,-74.55654255,98396.0022,0.080597,0.217838,0.576789,6
62.711,-0.165527,0.099121,1.016113,-1.347006955,5.42623303,-74.49556855,98421.0022,0.081364,0.215035,0.585168,6
62.721,-0.175293,0.093262,1.008789,-1.834811955,4.87745303,-74.31263855,98400,0.080308,0.217697,0.583685,6
62.731,-0.177246,0.092773,0.995117,-2.261640955,4.14574503,-74.19069055,98396.0022,0.074514,0.223891,0.581525,6
62.741,-0.177734,0.102539,0.983887,-2.688469955,3.35306303,-74.19069055,98408.0017,0.093003,0.214657,0.572048,6
62.751,-0.177734,0.098633,0.978027,-3.176274955,2.68233103,-74.12971555,98396.0022,0.075117,0.220809,0.582013,6
62.761,-0.179688,0.098633,0.985352,-3.664079955,1.95062303,-74.12971555,98411.9995,0.06536,0.228627,0.579365,6
62.771,-0.186035,0.095703,1.003906,-4.090908955,1.15794003,-74.12971555,98396.0022,0.067268,0.227185,0.584195,6
62.781,-0.200684,0.09375,1.021484,-4.517737955,0.30428203,-74.19069055,98384.0027,0.066327,0.225787,0.581955,6
62.791,0,1,0.124512,0.970066045,-0.54937697,0.321507455,98421.0022,0.076138,0.227278,0.563022,6
62.801,-0.209473,0.090332,1.020508,-5.188469955,-1.76888897,-74.12971555,98396.0022,0.057051,0.233823,0.577837,6
62.811,-0.20752,0.087891,1.00293,-5.493347955,-2.80547397,-74.19069055,98408.0017,0.057535,0.229833,0.582817,6
62.821,-0.209473,0.086426,0.984863,-5.798225955,-3.90303497,-74.06873455,98408.0017,0.051437,0.234979,0.580092,6
62.831,-0.20459,0.083496,0.966797,-6.042128955,-4.93962097,-73.94678555,98408.0017,0.045091,0.23977,0.578779,6
62.841,-0.200684,0.072266,0.941895,-6.286030955,-5.97620597,-74.00776055,98391.9983,0.062375,0.231271,0.567314,6
62.851,-0.197266,0.068359,0.912109,-6.407981955,-6.89083997,-74.00776055,98421.0022,0.041561,0.239992,0.57632,6
62.861,-0.194336,0.071289,0.88623,-6.529933955,-8.35425497,-74.06873455,98396.0022,0.05237,0.236999,0.568472,6
62.871,-0.186523,0.073242,0.885254,-6.590909955,-9.26888897,-74.19069055,98396.0022,0.036517,0.237949,0.580356,6
62.881,-0.178223,0.073242,0.893555,-6.773835955,-10.06157197,-74.19069055,98408.0017,0.030742,0.23918,0.583533,6
62.891,-0.173828,0.078613,0.90625,-6.895786955,-10.91522997,-74.37361255,98408.0017,0.039912,0.241078,0.5649,6
62.901,-0.170898,0.069336,0.92334,-7.078713955,-11.64693797,-74.49556855,98411.9995,0.025983,0.247014,0.582877,6
62.911,-0.171387,0.060547,0.946289,-7.078713955,-12.43962097,-74.67849055,98421.0022,0.018662,0.246865,0.58171,6
62.921,-0.175293,0.05127,0.969727,-7.017737955,-13.17132797,-74.80044655,98425,0.010368,0.25249,0.578644,6
62.931,-0.169922,0.047363,0.989258,-6.956762955,-13.90303597,-74.98336855,98421.0022,0.012162,0.250485,0.581806,6
62.941,-0.168457,0.249512,-0.000488,0.970066045,-0.54937697,0.321507455,98436.9995,0.02433,0.243411,0.5686,6
62.951,-0.164551,0.044922,1.011719,-6.712860955,-15.30547497,-75.59312555,98421.0022,0.001148,0.253974,0.573756,6
62.961,-0.158691,0.036133,1.026367,-6.529933955,-15.91522997,-75.83702955,98408.0017,-0.001899,0.251282,0.579485,6
62.971,-0.147461,0.035645,1.04541,-6.347006955,-16.46401097,-76.14190755,98421.0022,-0.006599,0.253007,0.579725,6
62.981,-0.143555,0.039062,1.058105,-6.103104955,-16.95181597,-76.32483755,98421.0022,-0.013887,0.256164,0.57919,6
62.991,-0.132812,0.043945,1.053711,-5.981152955,-17.31766997,-76.62971555,98436.9995,-0.000478,0.2527,0.564359,6
63.001,-0.124512,0.047852,1.034668,-5.859201955,-17.56157297,-76.87361255,98436.9995,-0.01923,0.251367,0.577848,6
63.011,-0.118164,0.050781,1.005371,-5.798225955,-17.80547497,-77.17849055,98436.9995,-0.027949,0.25939,0.576512,6
63.021,-0.10498,0.046875,0.975098,-5.737250955,-17.98840097,-77.48336855,98436.9995,-0.030037,0.259989,0.576173,6
63.031,-0.091309,0.043457,0.943848,-5.676274955,-17.98840097,-77.84922855,98433.0017,-0.034226,0.251734,0.58044,6
63.041,-0.083984,0.038574,0.912598,-5.615299955,-17.92742497,-78.15410755,98411.9995,-0.023513,0.252328,0.565584,6
63.051,-0.069336,0.026855,0.882812,-5.493347955,-17.80547497,-78.33702955,98436.9995,-0.044482,0.260683,0.574585,6
63.061,-0.055664,0.026855,0.856445,-5.310421955,-17.56157297,-78.58093355,98433.0017,-0.049597,0.254899,0.577863,6
63.071,-0.053223,0.027344,0.837891,-5.188469955,-17.19571797,-78.70288155,98433.0017,-0.053661,0.256786,0.579038,6
63.081,-0.050293,0.02832,0.837891,-5.005542955,-16.82986397,-79.06873455,98421.0022,-0.05982,0.260181,0.574579,6
63.091,-0.038574,0.03418,0.860352,-5.005542955,-16.34205997,-79.25166455,98403.9978,-0.048131,0.253249,0.56032,6
63.101,-0.03418,0.041504,0.897461,-5.005542955,-15.85425497,-79.55654255,98433.0017,-0.067697,0.253344,0.57713,6
63.111,-0.027344,0.045898,0.938477,-5.127494955,-15.18352397,-79.80044655,98433.0017,-0.073433,0.261224,0.576211,6
